Date,Open,High,Low,Close,Adj Close,Volume
2022-08-03,2168.000000,2206.500000,2148.274902,2170.500000,2110.422852,12973636
2022-08-04,2162.500000,2192.000000,2130.000000,2132.500000,2073.474609,26244180
2022-08-05,2104.000000,2165.000000,2093.000000,2150.000000,2090.489990,25367536
2022-08-08,2160.500000,2185.000000,2147.709961,2161.500000,2101.671875,10493854
2022-08-09,2152.500000,2209.500000,2146.500000,2184.500000,2124.035156,21369922
2022-08-10,2173.500000,2197.000000,2144.000000,2169.500000,2109.450439,12399545
2022-08-11,2167.000000,2216.500000,2161.500000,2213.500000,2173.845703,15811160
2022-08-12,2207.500000,2240.250000,2198.200928,2215.000000,2175.318848,11094503
2022-08-15,2227.000000,2229.000000,2140.500000,2182.000000,2142.910156,17089466
2022-08-16,2193.000000,2201.000000,2167.500000,2168.500000,2129.651855,31593894
2022-08-17,2183.500000,2198.000000,2155.750000,2182.000000,2142.910156,17541564
2022-08-18,2195.000000,2217.500000,2180.000000,2217.500000,2177.774170,15211830
2022-08-19,2219.000000,2260.000000,2205.500000,2248.500000,2208.218750,17288683
2022-08-22,2221.500000,2262.000000,2212.500000,2244.000000,2203.799316,11765513
2022-08-23,2244.500000,2321.500000,2240.000000,2317.500000,2275.982666,17854461
2022-08-24,2317.500000,2324.000000,2289.000000,2292.500000,2251.430420,22734276
2022-08-25,2320.500000,2339.000000,2305.500000,2320.500000,2278.928955,16967703
2022-08-26,2328.000000,2346.000000,2314.000000,2334.000000,2292.187012,40379689
2022-08-30,2366.500000,2393.500000,2317.500000,2339.500000,2297.588623,20945943
2022-08-31,2331.000000,2343.500000,2238.125000,2290.000000,2248.975342,52745247
2022-09-01,2283.000000,2296.500000,2251.825928,2273.000000,2232.279785,14886879
2022-09-02,2305.500000,2336.000000,2285.500000,2324.000000,2282.366211,13297146
2022-09-05,2325.500000,2366.500000,2312.489014,2348.000000,2305.936279,10174681
2022-09-06,2336.500000,2343.000000,2286.500000,2308.500000,2267.144043,14147385
2022-09-07,2285.000000,2315.941895,2240.500000,2263.000000,2222.458984,18633719
2022-09-08,2266.000000,2293.000000,2249.000000,2270.000000,2229.333496,15522846
2022-09-09,2281.500000,2317.500000,2279.531982,2300.000000,2258.796387,16834428
2022-09-12,2329.500000,2340.125977,2305.000000,2321.500000,2279.910889,28389401
2022-09-13,2318.500000,2351.500000,2307.500000,2327.500000,2285.803711,14142044
2022-09-14,2306.000000,2354.000000,2284.500000,2341.000000,2299.061768,18298486
2022-09-15,2340.000000,2365.500000,2307.600098,2314.500000,2273.036377,13849101
2022-09-16,2318.500000,2341.000000,2281.500000,2296.500000,2255.358887,78571648
2022-09-20,2315.000000,2351.000000,2290.000000,2302.500000,2261.251465,21934237
2022-09-21,2322.000000,2372.000000,2317.875000,2335.000000,2293.169189,20653671
2022-09-22,2326.500000,2365.000000,2313.000000,2338.500000,2296.606445,13684030
2022-09-23,2323.500000,2324.500000,2198.000000,2214.500000,2174.827881,22627001
2022-09-26,2186.500000,2231.000000,2158.500000,2211.500000,2171.881592,22555444
2022-09-27,2199.000000,2268.104980,2186.500000,2243.500000,2203.308350,22128397
2022-09-28,2215.500000,2275.500000,2187.000000,2261.000000,2220.494873,14687171
2022-09-29,2261.500000,2271.500000,2219.500000,2241.500000,2201.344238,17127418
2022-09-30,2252.500000,2282.000000,2228.500000,2246.500000,2206.254639,16698217
2022-10-03,2255.000000,2315.500000,2247.500000,2299.500000,2258.305176,15578724
2022-10-04,2328.500000,2356.500000,2288.500000,2338.000000,2296.115479,17764788
2022-10-05,2340.000000,2387.000000,2295.000000,2378.500000,2335.889893,30943323
2022-10-06,2320.000000,2325.000000,2259.000000,2312.000000,2270.581299,19805108
2022-10-07,2291.500000,2360.500000,2291.500000,2345.500000,2303.480957,21076604
2022-10-10,2336.000000,2364.594971,2317.500000,2327.500000,2285.803711,15530139
2022-10-11,2316.500000,2316.500000,2272.123047,2286.000000,2245.047119,18042707
2022-10-12,2289.000000,2315.000000,2254.000000,2269.000000,2228.351563,13943711
2022-10-13,2268.500000,2315.000000,2235.500000,2302.500000,2261.251465,21598452
2022-10-14,2310.500000,2322.031006,2258.000000,2270.000000,2229.333496,23297522
2022-10-17,2266.000000,2296.500000,2257.500000,2266.500000,2225.896240,21569202
2022-10-18,2291.500000,2300.000000,2247.000000,2253.000000,2212.638184,21030606
2022-10-19,2272.500000,2280.803955,2233.242920,2273.000000,2232.279785,19270617
2022-10-20,2311.500000,2333.000000,2292.000000,2320.000000,2278.437744,25929738
2022-10-21,2315.500000,2346.000000,2305.500000,2344.000000,2302.007813,10811624
2022-10-24,2295.500000,2359.500000,2267.000000,2345.000000,2302.989990,22589948
2022-10-25,2341.500000,2341.500000,2288.354980,2289.500000,2248.484375,9019155
2022-10-26,2296.000000,2306.168945,2266.000000,2299.500000,2258.305176,27377459
2022-10-27,2292.500000,2438.500000,2292.500000,2425.000000,2381.556641,49820659
2022-10-28,2387.000000,2453.000000,2384.500000,2418.500000,2375.173340,30611548
2022-10-31,2395.000000,2433.738037,2363.500000,2404.000000,2360.933105,33217314
2022-11-01,2437.000000,2470.000000,2431.000000,2454.000000,2410.037354,28203710
2022-11-02,2444.000000,2463.500000,2410.000000,2428.000000,2384.503174,15674188
2022-11-03,2414.500000,2496.500000,2404.000000,2491.500000,2446.865479,11069027
2022-11-04,2502.500000,2557.000000,2488.500000,2526.500000,2481.238525,13249089
2022-11-07,2486.000000,2527.000000,2480.000000,2501.000000,2456.195313,16388492
2022-11-08,2478.000000,2483.000000,2436.000000,2438.000000,2394.323975,41463115
2022-11-09,2442.000000,2444.000000,2378.500000,2383.500000,2340.800293,11171252
2022-11-10,2333.500000,2387.500000,2315.000000,2315.000000,2293.358154,15708580
2022-11-11,2315.000000,2372.475098,2293.000000,2360.000000,2337.937256,11919170
2022-11-14,2350.000000,2369.500000,2326.500000,2358.000000,2335.956055,17025226
2022-11-15,2340.500000,2375.000000,2334.500000,2375.000000,2352.797119,16664848
2022-11-16,2388.500000,2419.500000,2364.500000,2370.500000,2348.339111,17282498
2022-11-17,2348.500000,2378.500000,2342.500000,2364.500000,2342.395264,13336671
2022-11-18,2389.000000,2400.000000,2321.500000,2344.500000,2322.582275,24845761
2022-11-21,2344.500000,2351.000000,2268.500000,2272.500000,2251.255371,15191057
2022-11-22,2328.000000,2382.500000,2322.500000,2382.500000,2360.227051,24780554
2022-11-23,2399.000000,2422.500000,2342.500000,2356.500000,2334.469971,28366371
2022-11-24,2356.500000,2371.000000,2335.500000,2342.500000,2320.601074,7747763
2022-11-25,2342.000000,2386.000000,2340.500000,2367.000000,2344.871826,11638740
2022-11-28,2305.000000,2367.500000,2291.000000,2360.500000,2338.432617,17250713
2022-11-29,2382.500000,2418.631104,2382.000000,2400.500000,2378.058838,10578540
2022-11-30,2413.000000,2446.132080,2395.500000,2444.000000,2421.152100,27289569
2022-12-01,2412.500000,2419.405029,2379.500000,2382.000000,2359.731689,9487172
2022-12-02,2358.500000,2385.500000,2331.000000,2365.500000,2343.385986,10479990
2022-12-05,2358.000000,2410.000000,2344.000000,2375.500000,2353.292480,17536845
2022-12-06,2365.000000,2381.500000,2323.000000,2358.500000,2336.451416,15845934
2022-12-07,2328.000000,2349.500000,2305.000000,2315.500000,2293.853271,15940423
2022-12-08,2332.500000,2357.000000,2309.500000,2309.500000,2287.909424,10741116
2022-12-09,2313.000000,2329.186035,2279.000000,2286.000000,2264.629150,15274155
2022-12-12,2263.000000,2305.000000,2263.000000,2295.500000,2274.040283,14463878
2022-12-13,2310.500000,2329.500000,2289.500000,2318.000000,2296.330078,13130629
2022-12-14,2312.000000,2327.500000,2282.500000,2296.000000,2274.535645,18030172
2022-12-15,2278.000000,2312.000000,2270.000000,2289.500000,2268.096436,14734881
2022-12-16,2296.500000,2325.000000,2238.000000,2243.000000,2222.031250,56073586
2022-12-19,2254.500000,2312.500000,2250.500000,2287.000000,2265.619873,14075730
2022-12-20,2268.000000,2319.000000,2263.500000,2307.500000,2285.928223,22457963
2022-12-21,2303.500000,2371.000000,2297.500000,2354.500000,2332.488770,13707976
2022-12-22,2372.000000,2398.500000,2348.229980,2352.500000,2330.507568,11705479
2022-12-23,2354.500000,2366.500000,2343.500000,2366.500000,2344.376709,5855471
2022-12-28,2390.500000,2395.500000,2340.000000,2350.000000,2328.030762,7447764
2022-12-29,2331.000000,2357.000000,2321.500000,2349.500000,2327.535645,7601569
2022-12-30,2345.000000,2346.500000,2326.000000,2326.000000,2304.255127,6999954
2023-01-03,2376.000000,2435.500000,2350.500000,2367.000000,2344.871826,23228380
2023-01-04,2318.500000,2330.742920,2281.000000,2285.000000,2263.638428,28785006
2023-01-05,2296.000000,2324.500000,2283.500000,2311.500000,2289.890869,22924998
2023-01-06,2318.500000,2359.500000,2316.330078,2350.000000,2328.030762,14030116
2023-01-09,2368.000000,2399.169922,2360.500000,2379.000000,2356.759766,21820728
2023-01-10,2374.500000,2397.500000,2366.500000,2376.500000,2354.283203,20100244
2023-01-11,2361.000000,2417.000000,2361.000000,2406.000000,2383.507324,13341853
2023-01-12,2409.000000,2442.500000,2401.000000,2432.500000,2409.759521,13545555
2023-01-13,2441.500000,2452.110107,2432.795898,2440.500000,2417.684814,15339159
2023-01-16,2439.500000,2447.000000,2417.952881,2425.500000,2402.824951,9172956
2023-01-17,2420.500000,2442.500000,2402.000000,2419.000000,2396.385742,39788537
2023-01-18,2407.000000,2427.500000,2398.947998,2403.500000,2381.030762,23546186
2023-01-19,2371.000000,2378.500000,2346.500000,2360.500000,2338.432617,30728141
2023-01-20,2388.000000,2403.500000,2352.000000,2363.000000,2340.909424,10275083
2023-01-23,2361.000000,2373.000000,2344.500000,2365.500000,2343.385986,11599451
2023-01-24,2364.000000,2369.000000,2335.000000,2347.500000,2325.554199,23320626
2023-01-25,2346.500000,2360.000000,2307.000000,2332.000000,2310.199219,12916774
2023-01-26,2336.500000,2352.000000,2322.500000,2341.500000,2319.610352,25334434
2023-01-27,2360.000000,2396.500000,2354.439941,2370.500000,2348.339111,14943790
2023-01-30,2352.500000,2379.500000,2344.500000,2375.000000,2352.797119,12600868
2023-01-31,2366.000000,2377.000000,2343.000000,2374.000000,2351.806396,9040306
2023-02-01,2384.000000,2397.572021,2362.500000,2366.500000,2344.376709,10530720
2023-02-02,2398.000000,2439.500000,2332.000000,2337.500000,2315.647705,33033692
2023-02-03,2352.500000,2439.000000,2345.500000,2414.000000,2391.432617,17062978
2023-02-06,2414.500000,2421.000000,2377.000000,2398.500000,2376.077393,21542892
2023-02-07,2406.500000,2455.000000,2406.500000,2455.000000,2432.049316,21778307
2023-02-08,2458.000000,2479.000000,2443.000000,2443.000000,2420.161377,16196086
2023-02-09,2450.000000,2486.500000,2442.500000,2466.000000,2442.946533,10775812
2023-02-10,2462.000000,2542.500000,2440.500000,2539.000000,2515.263916,43578076
2023-02-13,2540.000000,2550.500000,2522.000000,2545.000000,2521.208008,12768958
2023-02-14,2549.500000,2571.500000,2542.500000,2560.500000,2536.562988,18049528
2023-02-15,2570.000000,2586.500000,2555.000000,2579.000000,2554.890137,8918071
2023-02-16,2575.500000,2588.750000,2559.000000,2587.500000,2587.500000,10501349
2023-02-17,2574.500000,2581.000000,2533.169922,2541.000000,2541.000000,11956209
2023-02-20,2516.500000,2547.500000,2516.500000,2524.000000,2524.000000,5127359
2023-02-21,2528.000000,2532.000000,2480.000000,2485.500000,2485.500000,14364239
2023-02-22,2476.000000,2480.000000,2439.500000,2449.500000,2449.500000,17484015
2023-02-23,2446.500000,2496.500000,2439.500000,2482.000000,2482.000000,9430319
2023-02-24,2496.500000,2516.000000,2484.500000,2499.000000,2499.000000,8558426
2023-02-27,2532.500000,2556.250000,2518.500000,2536.500000,2536.500000,14471333
2023-02-28,2545.000000,2564.219971,2525.500000,2526.500000,2526.500000,30207790
2023-03-01,2546.000000,2579.000000,2539.500000,2564.000000,2564.000000,16214281
2023-03-02,2567.500000,2606.500000,2562.500000,2604.500000,2604.500000,12781702
2023-03-03,2603.500000,2603.500000,2526.500000,2580.000000,2580.000000,10906069
2023-03-06,2582.500000,2599.500000,2572.000000,2599.500000,2599.500000,9453043
2023-03-07,2603.000000,2609.500000,2583.000000,2598.000000,2598.000000,6750477
2023-03-08,2593.000000,2613.500000,2587.500000,2587.500000,2587.500000,27666684
2023-03-09,2583.000000,2584.500000,2551.500000,2573.000000,2573.000000,9973583
2023-03-10,2545.000000,2552.000000,2524.500000,2544.500000,2544.500000,13384708
2023-03-13,2531.500000,2539.280029,2398.000000,2438.000000,2438.000000,19306371
2023-03-14,2422.500000,2483.000000,2395.189941,2469.500000,2469.500000,19015334
2023-03-15,2459.000000,2459.000000,2258.500000,2259.500000,2259.500000,48427247
2023-03-16,2300.000000,2304.500000,2163.000000,2209.000000,2209.000000,26462458
2023-03-17,2247.000000,2300.000000,2195.000000,2214.000000,2214.000000,47314667
2023-03-20,2174.500000,2260.500000,2151.000000,2236.000000,2236.000000,13202298
2023-03-21,2243.000000,2334.500000,2229.500000,2310.500000,2310.500000,12737186
2023-03-22,2304.500000,2340.000000,2293.000000,2317.500000,2317.500000,13380178
2023-03-23,2322.000000,2323.000000,2272.000000,2272.000000,2272.000000,13605957
2023-03-24,2267.000000,2267.000000,2149.448975,2200.500000,2200.500000,22908167
2023-03-27,2235.000000,2247.000000,2199.750000,2232.500000,2232.500000,11519628
2023-03-28,2268.000000,2278.500000,2241.500000,2263.000000,2263.000000,15142069
2023-03-29,2271.500000,2306.209961,2265.000000,2298.000000,2298.000000,10437181
2023-03-30,2293.500000,2339.500000,2285.500000,2318.000000,2318.000000,13687748
2023-03-31,2323.500000,2331.500000,2296.000000,2308.500000,2308.500000,15584534
2023-04-03,2394.000000,2450.000000,2371.500000,2405.000000,2405.000000,14392673
2023-04-04,2421.000000,2425.500000,2358.590088,2359.000000,2359.000000,10548752
2023-04-05,2366.000000,2377.500000,2350.371094,2363.000000,2363.000000,10811306
2023-04-06,2398.000000,2422.000000,2392.385010,2417.000000,2417.000000,10266584
2023-04-11,2439.000000,2452.000000,2415.500000,2430.500000,2430.500000,10942850
2023-04-12,2435.000000,2470.000000,2428.000000,2445.500000,2445.500000,13463774
2023-04-13,2430.500000,2454.500000,2424.000000,2448.500000,2448.500000,7491334
2023-04-14,2452.000000,2478.000000,2441.000000,2462.000000,2462.000000,18778098
2023-04-17,2475.000000,2495.500000,2452.500000,2455.000000,2455.000000,10229536
2023-04-18,2465.000000,2477.500000,2439.000000,2468.000000,2468.000000,7933578
2023-04-19,2455.000000,2464.104980,2439.210938,2457.500000,2457.500000,10129787
2023-04-20,2447.500000,2453.290039,2428.000000,2449.500000,2449.500000,15071622
2023-04-21,2453.000000,2466.500000,2444.000000,2453.000000,2453.000000,19417371
2023-04-24,2430.500000,2470.000000,2414.709961,2461.500000,2461.500000,14514607
2023-04-25,2457.500000,2469.000000,2410.500000,2425.500000,2425.500000,5642424
