Date,Open,High,Low,Close,Adj Close,Volume
2023-02-20,581.000000,583.000000,576.599976,576.599976,576.599976,716670
2023-02-21,575.000000,576.599976,559.400024,559.400024,559.400024,3985378
2023-02-22,552.400024,560.599976,550.200012,560.400024,560.400024,2667144
2023-02-23,561.799988,565.400024,558.599976,564.400024,564.400024,1673940
2023-02-24,567.200012,569.599976,557.000000,557.000000,557.000000,2461270
2023-02-27,565.000000,576.400024,560.000000,566.400024,566.400024,2557384
2023-02-28,563.200012,567.200012,559.599976,560.799988,560.799988,3586419
2023-03-01,560.400024,565.799988,558.400024,560.400024,560.400024,3555325
2023-03-02,558.400024,563.799988,553.599976,563.799988,563.799988,2009774
2023-03-03,563.000000,563.000000,543.400024,557.799988,557.799988,8061586
2023-03-06,560.000000,575.200012,557.596008,570.000000,570.000000,2163670
2023-03-07,564.000000,577.599976,564.000000,564.599976,564.599976,3569518
2023-03-08,559.599976,566.400024,555.200012,563.000000,563.000000,1785415
2023-03-09,562.000000,563.599976,554.400024,556.400024,556.400024,1470305
2023-03-10,550.599976,550.599976,535.400024,540.799988,540.799988,3386427
2023-03-13,539.599976,543.000000,530.200012,534.400024,534.400024,5013067
2023-03-14,535.000000,551.000000,534.599976,543.200012,543.200012,2080565
2023-03-15,543.200012,544.840027,532.000000,540.200012,540.200012,5402105
2023-03-16,542.599976,552.000000,541.799988,549.799988,549.799988,2179778
2023-03-17,554.400024,559.400024,545.000000,545.599976,545.599976,3607108
2023-03-20,542.799988,549.200012,538.000000,548.200012,548.200012,2205103
2023-03-21,547.599976,554.200012,547.599976,554.200012,554.200012,2111294
2023-03-22,555.000000,558.200012,549.000000,558.200012,558.200012,1807281
2023-03-23,560.200012,566.799988,556.599976,564.000000,564.000000,2289787
2023-03-24,561.599976,562.200012,548.700989,550.200012,550.200012,1310044
2023-03-27,554.400024,554.799988,548.799988,551.200012,551.200012,3049863
2023-03-28,552.599976,553.000000,539.000000,541.400024,541.400024,2811601
2023-03-29,540.400024,554.799988,538.599976,551.200012,551.200012,2142619
2023-03-30,555.599976,562.400024,552.981018,559.799988,559.799988,1319251
2023-03-31,559.400024,566.400024,558.000000,563.000000,563.000000,2174821
2023-04-03,561.799988,562.799988,555.599976,560.000000,560.000000,3701431
2023-04-04,557.599976,567.200012,557.599976,562.200012,562.200012,2472302
2023-04-05,562.200012,563.599976,540.200012,543.000000,543.000000,1895940
2023-04-06,541.799988,550.000000,541.799988,546.799988,546.799988,2126160
2023-04-11,547.200012,555.799988,547.200012,550.400024,550.400024,1474963
2023-04-12,544.799988,561.200012,543.799988,557.200012,557.200012,2810794
2023-04-13,565.400024,574.599976,563.799988,569.799988,569.799988,4304197
2023-04-14,572.000000,580.400024,571.599976,580.400024,580.400024,4192397
2023-04-17,583.000000,592.200012,581.799988,583.000000,583.000000,5506006
2023-04-18,585.000000,587.400024,577.599976,577.599976,577.599976,3835920
2023-04-19,577.000000,578.000000,564.400024,569.400024,569.400024,2048438
2023-04-20,570.799988,578.200012,568.000000,574.799988,574.799988,2646830
2023-04-21,566.400024,582.400024,566.400024,582.400024,582.400024,1344459
2023-04-24,581.400024,585.599976,579.400024,579.400024,579.400024,1096668
2023-04-25,578.000000,580.000000,573.400024,574.400024,574.400024,1371397
