Date,Open,High,Low,Close,Adj Close,Volume
2023-01-26,113.000000,115.000000,111.720001,113.480003,113.480003,41667877
2023-01-27,112.199997,112.500000,108.300003,110.199997,110.199997,75400627
2023-01-30,109.540001,109.739998,107.199997,109.120003,109.120003,49218448
2023-01-31,108.400002,108.617996,105.419998,105.739998,105.739998,56822682
2023-02-01,105.419998,106.339996,103.199997,105.180000,105.180000,41208392
2023-02-02,105.500000,108.900002,105.440002,108.739998,108.739998,25445750
2023-02-03,108.739998,109.440002,107.260002,109.080002,109.080002,26628126
2023-02-06,108.440002,108.667999,106.239998,108.080002,108.080002,26303954
2023-02-07,108.059998,109.279999,107.139999,107.959999,107.959999,60727166
2023-02-08,109.019997,110.599998,107.900002,109.220001,109.220001,20061123
2023-02-09,109.379997,110.400002,108.639999,108.720001,108.720001,20437688
2023-02-10,108.820000,109.000000,106.129997,107.480003,107.480003,22069170
2023-02-13,108.059998,110.459999,107.120003,109.459999,109.459999,19855592
2023-02-14,109.000000,109.240997,106.480003,108.360001,108.360001,24583021
2023-02-15,108.680000,112.239998,108.440002,112.000000,112.000000,42282405
2023-02-16,113.000000,114.820000,112.540001,113.800003,113.800003,33897663
2023-02-17,112.839996,112.879997,110.980003,112.459999,112.459999,22917027
2023-02-20,113.000000,113.919998,111.080002,111.800003,111.800003,16060412
2023-02-21,111.360001,111.817001,109.898003,109.980003,109.980003,20426555
2023-02-22,109.279999,109.857002,106.690002,107.620003,107.620003,35690897
2023-02-23,124.000000,134.679993,118.000000,133.100006,133.100006,271613075
2023-02-24,131.500000,142.380005,129.820007,136.039993,136.039993,146380643
2023-02-27,140.839996,145.000000,139.119995,145.000000,145.000000,85825516
2023-02-28,144.580002,147.559998,143.000000,144.940002,144.940002,62199372
2023-03-01,145.080002,149.380005,143.800003,148.419998,148.419998,79963396
2023-03-02,146.679993,148.160004,145.240005,148.160004,148.160004,64863713
2023-03-03,149.160004,150.000000,148.000000,149.639999,149.639999,43048400
2023-03-06,150.000000,155.059998,149.722000,152.779999,152.779999,35345094
2023-03-07,151.100006,154.899994,150.660004,153.179993,153.179993,42631905
2023-03-08,156.020004,158.800003,154.279999,156.860001,156.860001,59788604
2023-03-09,156.020004,160.000000,155.020004,158.039993,158.039993,67071119
2023-03-10,154.899994,154.899994,148.699997,150.100006,150.100006,69984192
2023-03-13,151.000000,152.820007,142.100006,145.000000,145.000000,74404187
2023-03-14,146.979996,156.800003,145.860001,155.199997,155.199997,68289345
2023-03-15,154.139999,157.460007,143.979004,144.139999,144.139999,58378120
2023-03-16,148.580002,151.500000,142.539993,146.300003,146.300003,42686642
2023-03-17,147.979996,149.399002,138.863998,140.300003,140.300003,69283833
2023-03-20,137.440002,142.470001,132.259995,140.979996,140.979996,60056903
2023-03-21,142.300003,150.500000,142.300003,150.000000,150.000000,68978169
2023-03-22,148.860001,149.960999,147.300003,149.220001,149.220001,31301883
2023-03-23,149.139999,149.147995,145.320007,147.339996,147.339996,37993374
2023-03-24,145.380005,146.199997,141.567993,143.539993,143.539993,33784507
2023-03-27,145.559998,145.979996,143.119995,144.339996,144.339996,15552609
2023-03-28,145.039993,146.059998,143.022003,145.339996,145.339996,64632483
2023-03-29,145.080002,148.500000,144.559998,148.000000,148.000000,16243249
2023-03-30,149.380005,150.940002,149.057007,150.199997,150.199997,26539153
2023-03-31,150.220001,152.800003,148.660004,149.020004,149.020004,34987243
2023-04-03,148.000000,151.899994,147.550003,149.649994,149.649994,129721315
2023-04-04,151.100006,151.100006,144.800003,145.500000,145.500000,57266350
2023-04-05,146.350006,147.505005,142.576004,143.750000,143.750000,25273084
2023-04-06,143.750000,147.949997,143.000000,147.949997,147.949997,22848998
2023-04-11,149.750000,150.050003,145.350006,147.149994,147.149994,69225982
2023-04-12,147.500000,148.341995,145.699997,147.600006,147.600006,21108303
2023-04-13,146.750000,150.800003,146.750000,149.149994,149.149994,26045530
2023-04-14,149.899994,151.341995,147.050003,149.750000,149.750000,119506746
2023-04-17,149.550003,151.449997,148.399994,151.000000,151.000000,34531390
2023-04-18,152.000000,155.850006,151.524994,155.850006,155.850006,32623298
2023-04-19,155.100006,156.352997,153.600006,155.350006,155.350006,40799859
2023-04-20,155.050003,155.649994,153.350006,155.000000,155.000000,52655610
2023-04-21,154.000000,155.300003,152.300003,154.350006,154.350006,19659036
2023-04-24,153.649994,155.500000,152.750000,153.600006,153.600006,25554706
2023-04-25,152.500000,154.600006,150.699997,152.899994,152.899994,16451083
